anomaly,normal,similarity,method,class
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0022_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0795_noAttribute.wav,0.40110799690196014,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0013_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0379_noAttribute.wav,0.4403136556254446,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0045_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0951_noAttribute.wav,0.43830691650234294,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0049_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0570_noAttribute.wav,0.30256917662698135,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0044_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0858_noAttribute.wav,0.3492960420961715,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0039_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0985_noAttribute.wav,0.3114042262729887,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0047_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0767_noAttribute.wav,0.16658708172238182,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0042_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0600_noAttribute.wav,0.32715960732883687,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0031_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0970_noAttribute.wav,0.361782378645217,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0026_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0221_noAttribute.wav,0.41359913469286713,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0002_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0238_noAttribute.wav,0.4913783498306775,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0004_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0439_noAttribute.wav,0.38373196548120997,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0029_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0811_noAttribute.wav,0.3526976238856107,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0005_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0743_noAttribute.wav,0.46133125490734916,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0010_noAttribute.wav,../../datasets/dev/gearbox/test/section_00_target_test_normal_0003_noAttribute.wav,0.21153906843405093,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0027_noAttribute.wav,../../datasets/dev/gearbox/test/section_00_source_test_normal_0030_noAttribute.wav,0.4962395091593464,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0016_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0605_noAttribute.wav,0.26026092032342596,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0034_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0898_noAttribute.wav,0.4985652666693256,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0018_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0500_noAttribute.wav,0.22182842383813697,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0015_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0156_noAttribute.wav,0.3720917905754542,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0025_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0090_noAttribute.wav,0.5382089464313532,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0050_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0737_noAttribute.wav,0.28368947213962015,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0045_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0956_noAttribute.wav,0.24038751469259742,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0016_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0261_noAttribute.wav,0.47036543281297005,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0032_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0409_noAttribute.wav,0.41100369508449847,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0037_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0506_noAttribute.wav,0.364731600702349,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0033_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0857_noAttribute.wav,0.43219705319311746,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0021_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0696_noAttribute.wav,0.4431668938462727,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0048_noAttribute.wav,../../datasets/dev/gearbox/test/section_00_source_test_normal_0039_noAttribute.wav,0.349041526552931,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0041_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0556_noAttribute.wav,0.20683861281200552,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0043_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0969_noAttribute.wav,0.4089542709431506,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0024_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0039_noAttribute.wav,0.275369872925624,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0007_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0108_noAttribute.wav,0.40961977484506507,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0050_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0617_noAttribute.wav,0.3031894659854957,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0020_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0738_noAttribute.wav,0.6204857741587261,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0021_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0110_noAttribute.wav,0.4647460478583913,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0030_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0696_noAttribute.wav,0.45531110059932844,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0017_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0178_noAttribute.wav,0.5041430533681748,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0008_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0368_noAttribute.wav,0.4615918751365158,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0005_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0451_noAttribute.wav,0.29972662924948706,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0017_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0156_noAttribute.wav,0.4567331813548598,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0001_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0401_noAttribute.wav,0.31967548779577026,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0035_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0829_noAttribute.wav,0.361864841643021,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0023_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0797_noAttribute.wav,0.27589839179713177,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0038_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0859_noAttribute.wav,0.20491220776089453,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0018_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0421_noAttribute.wav,0.32251342890691836,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0024_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0353_noAttribute.wav,0.38839839379986496,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0031_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0893_noAttribute.wav,0.3852088382528246,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0028_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0802_noAttribute.wav,0.3066955205359973,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0028_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0568_noAttribute.wav,0.644015878174432,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0044_noAttribute.wav,../../datasets/dev/gearbox/test/section_00_source_test_normal_0014_noAttribute.wav,0.3568825590417007,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0039_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0817_noAttribute.wav,0.34646311413239106,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0012_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0759_noAttribute.wav,0.3833975436282344,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0041_noAttribute.wav,../../datasets/dev/gearbox/test/section_00_source_test_normal_0031_noAttribute.wav,0.4580777479148299,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0013_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0556_noAttribute.wav,0.18038051611380157,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0008_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0051_noAttribute.wav,0.4313602932555237,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0046_noAttribute.wav,../../datasets/dev/gearbox/test/section_00_source_test_normal_0034_noAttribute.wav,0.444898241677958,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0027_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0245_noAttribute.wav,0.16309172361005944,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0029_noAttribute.wav,../../datasets/dev/gearbox/test/section_00_source_test_normal_0007_noAttribute.wav,0.2694714745982724,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0035_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0948_noAttribute.wav,0.237589819452549,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0012_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0690_noAttribute.wav,0.5627590281525131,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0022_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0230_noAttribute.wav,0.337752760587723,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0009_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0331_noAttribute.wav,0.27557660883764673,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0011_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0406_noAttribute.wav,0.6003597446499646,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0047_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0647_noAttribute.wav,0.40249275141560953,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0014_noAttribute.wav,../../datasets/dev/gearbox/test/section_00_target_test_normal_0050_noAttribute.wav,0.2630869224100111,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0009_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0420_noAttribute.wav,0.21169798746407345,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0019_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0481_noAttribute.wav,0.4184095944352338,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0026_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0987_noAttribute.wav,0.27562425797064677,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0040_noAttribute.wav,../../datasets/dev/gearbox/test/section_00_target_test_normal_0028_noAttribute.wav,0.33835804022741145,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0036_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0697_noAttribute.wav,0.3867375929016736,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0019_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0413_noAttribute.wav,0.5269479015070571,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0003_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0040_noAttribute.wav,0.2411223608155228,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0006_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0231_noAttribute.wav,0.35229328532218274,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0003_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0296_noAttribute.wav,0.33987603459678406,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0025_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_target_train_normal_0009_noAttribute.wav,0.47708406382565494,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0010_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0048_noAttribute.wav,0.3303527244736617,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0002_noAttribute.wav,../../datasets/dev/gearbox/test/section_00_source_test_normal_0031_noAttribute.wav,0.37150900516147206,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0015_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0839_noAttribute.wav,0.5280971874967879,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0034_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0224_noAttribute.wav,0.2991700536773276,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0004_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0776_noAttribute.wav,0.39916644004289303,SSIM,gearbox
../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0030_noAttribute.wav,../../datasets/dev/gearbox/train/section_00_source_train_normal_0947_noAttribute.wav,0.3158045600012727,SSIM,gearbox
../../datasets/dev/valve/test/section_00_source_test_anomaly_0039_v1pat_A_v2pat_none.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0463_v1pat_none_v2pat_B.wav,0.7502007721757968,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0045_v1pat_none_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0563_v1pat_B_v2pat_none.wav,0.4387871746370602,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0046_v1pat_A_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0754_v1pat_none_v2pat_B.wav,0.646737096842224,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0033_v1pat_B_v2pat_none.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0314_v1pat_B_v2pat_none.wav,0.5357981997613723,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0008_v1pat_A_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0569_v1pat_B_v2pat_none.wav,0.7830159094118507,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0015_v1pat_B_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0006_v1pat_A_v2pat_none.wav,0.7626206035885585,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0037_v1pat_B_v2pat_B.wav,../../datasets/dev/valve/test/section_00_target_test_normal_0029_v1pat_B_v2pat_B.wav,0.6805217850294801,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0018_v1pat_A_v2pat_none.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0519_v1pat_B_v2pat_none.wav,0.6238783841302409,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0017_v1pat_B_v2pat_none.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0810_v1pat_none_v2pat_B.wav,0.6454076194535037,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0025_v1pat_A_v2pat_none.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0061_v1pat_A_v2pat_none.wav,0.6052432398163002,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0031_v1pat_B_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0684_v1pat_A_v2pat_none.wav,0.8046337735767548,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0001_v1pat_none_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0466_v1pat_none_v2pat_B.wav,0.5573890260778941,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0047_v1pat_A_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0235_v1pat_A_v2pat_none.wav,0.5796498107746624,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0031_v1pat_B_v2pat_none.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0237_v1pat_A_v2pat_none.wav,0.46488408097369077,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0036_v1pat_B_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0550_v1pat_B_v2pat_none.wav,0.6555205954778829,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0030_v1pat_B_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0429_v1pat_none_v2pat_B.wav,0.6068687270775702,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0016_v1pat_B_v2pat_none.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0363_v1pat_B_v2pat_none.wav,0.6482509274322253,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0012_v1pat_B_v2pat_none.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0379_v1pat_B_v2pat_none.wav,0.7606164388931714,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0027_v1pat_A_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0967_v1pat_B_v2pat_none.wav,0.3308250814229911,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0005_v1pat_A_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0809_v1pat_none_v2pat_B.wav,0.6430292958559016,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0038_v1pat_B_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0890_v1pat_A_v2pat_none.wav,0.4647357951651311,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0032_v1pat_B_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0665_v1pat_A_v2pat_none.wav,0.5946729005088468,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0027_v1pat_B_v2pat_none.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0379_v1pat_B_v2pat_none.wav,0.7548161502156032,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0035_v1pat_A_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0477_v1pat_none_v2pat_B.wav,0.4912457070892026,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0024_v1pat_A_v2pat_none.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0666_v1pat_A_v2pat_none.wav,0.7499964379611805,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0030_v1pat_B_v2pat_none.wav,../../datasets/dev/valve/test/section_00_target_test_normal_0012_v1pat_A_v2pat_B.wav,0.4999163343885241,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0002_v1pat_A_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0867_v1pat_A_v2pat_none.wav,0.7388305956354508,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0022_v1pat_A_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0633_v1pat_none_v2pat_B.wav,0.5391152388465827,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0033_v1pat_B_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0301_v1pat_B_v2pat_none.wav,0.5194188700713349,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0009_v1pat_B_v2pat_B.wav,../../datasets/dev/valve/train/section_00_target_train_normal_0003_v1pat_A_v2pat_B.wav,0.5663373943682782,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0003_v1pat_A_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0507_v1pat_B_v2pat_none.wav,0.5602514200882446,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0012_v1pat_B_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0716_v1pat_A_v2pat_none.wav,0.5769811077539385,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0018_v1pat_B_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0387_v1pat_B_v2pat_none.wav,0.4451314375994826,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0049_v1pat_none_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0766_v1pat_none_v2pat_B.wav,0.5307792931458962,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0026_v1pat_A_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0474_v1pat_none_v2pat_B.wav,0.6002702237762643,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0019_v1pat_B_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0655_v1pat_none_v2pat_B.wav,0.687649148720256,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0013_v1pat_B_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0853_v1pat_A_v2pat_none.wav,0.3618211348337182,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0044_v1pat_A_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0557_v1pat_B_v2pat_none.wav,0.5009109055590347,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0043_v1pat_B_v2pat_B.wav,../../datasets/dev/valve/test/section_00_target_test_normal_0001_v1pat_A_v2pat_B.wav,0.5775799787212053,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0010_v1pat_B_v2pat_none.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0297_v1pat_B_v2pat_none.wav,0.7005437017589279,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0021_v1pat_A_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0867_v1pat_A_v2pat_none.wav,0.6817292705145196,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0041_v1pat_A_v2pat_none.wav,../../datasets/dev/valve/test/section_00_target_test_normal_0040_v1pat_A_v2pat_B.wav,0.35931259394794174,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0047_v1pat_none_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0962_v1pat_B_v2pat_none.wav,0.7195755728250425,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0013_v1pat_B_v2pat_none.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0494_v1pat_none_v2pat_B.wav,0.6820455758430107,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0046_v1pat_none_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0308_v1pat_B_v2pat_none.wav,0.7031043553449345,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0048_v1pat_A_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0269_v1pat_A_v2pat_none.wav,0.7041915597603519,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0023_v1pat_A_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0210_v1pat_A_v2pat_none.wav,0.7623879251307284,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0034_v1pat_A_v2pat_none.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0658_v1pat_A_v2pat_none.wav,0.5308880367338349,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0015_v1pat_B_v2pat_none.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0347_v1pat_B_v2pat_none.wav,0.6507706487408051,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0045_v1pat_A_v2pat_B.wav,../../datasets/dev/valve/test/section_00_target_test_normal_0010_v1pat_A_v2pat_B.wav,0.6444218630996152,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0028_v1pat_B_v2pat_none.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0353_v1pat_B_v2pat_none.wav,0.3316392020088863,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0014_v1pat_B_v2pat_none.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0573_v1pat_B_v2pat_none.wav,0.4414801950099432,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0011_v1pat_B_v2pat_none.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0569_v1pat_B_v2pat_none.wav,0.6610584429426659,SSIM,valve
